用户ID,肤质,R值,F值,M值,R评分,F评分,M评分,综合得分,用户分类
U00069655,干性/混干,294,1,429.0,1,2,3,2.1,高价值沉睡用户
U00069656,干性/混干,123,2,1503.0,2,3,5,3.5,潜力发展用户
U00069657,油性/混油,45,6,5013.0,4,5,5,4.7,核心价值用户
U00069658,干性/混干,332,1,310.09000000000003,1,2,2,1.7,低价值/流失用户
U00069660,油性/混油,132,4,4106.0,2,4,5,3.8,潜力发展用户
U00069661,油性/混油,137,3,1421.0,2,4,4,3.4,潜力发展用户
U00069662,中性,136,1,562.55,2,2,3,2.4000000000000004,高价值沉睡用户
U00069663,油性/混油,14,4,1615.6,5,4,5,4.7,核心价值用户
U00069664,干性/混干,17,3,2092.0,5,4,5,4.7,核心价值用户
U00069665,干性/混干,42,1,1055.0,4,2,4,3.4,潜力发展用户
U00069666,敏感肌,204,1,577.0,1,2,3,2.1,高价值沉睡用户
U00069667,干性/混干,144,2,1556.7800000000002,2,3,5,3.5,潜力发展用户
U00069668,干性/混干,0,5,3456.58,5,5,5,5.0,核心价值用户
U00069669,油性/混油,43,1,396.0,4,2,2,2.5999999999999996,高价值沉睡用户
U00069670,敏感肌,56,5,4763.0,4,5,5,4.7,核心价值用户
U00069671,干性/混干,140,3,2025.0,2,4,5,3.8,潜力发展用户
U00069672,干性/混干,226,1,1763.01,1,2,5,2.9,高价值沉睡用户
U00069673,敏感肌,41,4,1361.05,4,4,4,4.0,核心价值用户
U00069674,敏感肌,224,3,1583.19,1,4,5,3.5,潜力发展用户
U00069675,油性/混油,46,2,1940.0700000000002,4,3,5,4.1,核心价值用户
U00069676,油性/混油,324,1,318.0,1,2,2,1.7,低价值/流失用户
U00069677,油性/混油,21,6,4388.0,5,5,5,5.0,核心价值用户
U00069678,干性/混干,15,5,3127.0,5,5,5,5.0,核心价值用户
U00069679,干性/混干,48,4,580.8,4,4,3,3.6,潜力发展用户
U00069680,油性/混油,147,2,2323.02,2,3,5,3.5,潜力发展用户
U00069681,干性/混干,66,4,3749.82,3,4,5,4.1,核心价值用户
U00069682,敏感肌,52,4,4195.0599999999995,4,4,5,4.4,核心价值用户
U00069683,中性,62,3,1278.0,3,4,4,3.6999999999999997,潜力发展用户
U00069684,中性,43,2,996.0,4,3,4,3.6999999999999997,潜力发展用户
U00069685,敏感肌,21,2,1315.0,5,3,4,4.0,核心价值用户
U00069686,中性,7,4,1405.0,5,4,4,4.300000000000001,核心价值用户
U00069687,敏感肌,51,3,3558.84,4,4,5,4.4,核心价值用户
U00069688,敏感肌,48,6,3732.8599999999997,4,5,5,4.7,核心价值用户
U00069689,油性/混油,40,4,5517.98,4,4,5,4.4,核心价值用户
U00069690,敏感肌,142,4,3554.7799999999997,2,4,5,3.8,潜力发展用户
U00069691,油性/混油,20,4,1402.0,5,4,4,4.300000000000001,核心价值用户
U00069692,敏感肌,348,1,796.44,1,2,3,2.1,高价值沉睡用户
U00069694,中性,132,2,967.0,2,3,4,3.1,潜力发展用户
U00069695,中性,15,1,627.39,5,2,3,3.3000000000000003,潜力发展用户
U00069696,干性/混干,65,2,3457.0,3,3,5,3.8,潜力发展用户
U00069698,干性/混干,111,2,588.0,2,3,3,2.7,高价值沉睡用户
U00069699,敏感肌,53,3,3291.86,4,4,5,4.4,核心价值用户
U00069700,油性/混油,161,3,1580.9,2,4,5,3.8,潜力发展用户
U00069702,干性/混干,13,3,1056.0,5,4,4,4.300000000000001,核心价值用户
U00069704,敏感肌,43,6,3839.0,4,5,5,4.7,核心价值用户
U00069706,干性/混干,129,3,4374.63,2,4,5,3.8,潜力发展用户
U00069707,敏感肌,27,2,826.0,5,3,4,4.0,核心价值用户
U00069708,油性/混油,187,1,429.0,1,2,3,2.1,高价值沉睡用户
U00069709,油性/混油,243,4,2984.21,1,4,5,3.5,潜力发展用户
U00069710,中性,206,1,1366.0,1,2,4,2.5,高价值沉睡用户
U00069711,油性/混油,113,2,1466.0,2,3,4,3.1,潜力发展用户
U00069712,油性/混油,33,2,1157.0,4,3,4,3.6999999999999997,潜力发展用户
U00069714,干性/混干,128,4,2213.0,2,4,5,3.8,潜力发展用户
U00069715,敏感肌,219,4,2821.0,1,4,5,3.5,潜力发展用户
U00069716,油性/混油,167,2,1344.0,2,3,4,3.1,潜力发展用户
U00069717,敏感肌,184,3,1983.0,1,4,5,3.5,潜力发展用户
U00069718,油性/混油,289,2,1762.0,1,3,5,3.2,潜力发展用户
U00069719,中性,201,2,1803.6799999999998,1,3,5,3.2,潜力发展用户
U00069720,干性/混干,25,3,2880.0,5,4,5,4.7,核心价值用户
U00069721,油性/混油,14,1,636.26,5,2,3,3.3000000000000003,潜力发展用户
U00069722,中性,68,4,2944.45,3,4,5,4.1,核心价值用户
U00069723,油性/混油,136,3,2530.0,2,4,5,3.8,潜力发展用户
U00069724,油性/混油,9,4,3298.0,5,4,5,4.7,核心价值用户
U00069725,油性/混油,172,2,2787.37,2,3,5,3.5,潜力发展用户
U00069726,中性,56,2,595.96,4,3,3,3.3,潜力发展用户
U00069728,中性,219,2,1746.0,1,3,5,3.2,潜力发展用户
U00069729,干性/混干,66,5,1681.0,3,5,5,4.4,核心价值用户
U00069730,干性/混干,29,4,2600.0,5,4,5,4.7,核心价值用户
U00069731,敏感肌,42,5,4968.76,4,5,5,4.7,核心价值用户
U00069732,敏感肌,77,2,1066.0,3,3,4,3.4,潜力发展用户
U00069733,敏感肌,72,7,3763.0,3,5,5,4.4,核心价值用户
U00069734,油性/混油,285,1,1026.0,1,2,4,2.5,高价值沉睡用户
U00069735,油性/混油,57,3,2059.68,4,4,5,4.4,核心价值用户
U00069736,敏感肌,49,3,1893.0,4,4,5,4.4,核心价值用户
U00069737,干性/混干,14,6,4913.0,5,5,5,5.0,核心价值用户
U00069739,油性/混油,106,4,1460.1599999999999,2,4,4,3.4,潜力发展用户
U00069740,敏感肌,76,3,630.48,3,4,3,3.3,潜力发展用户
U00069741,干性/混干,19,3,3574.0,5,4,5,4.7,核心价值用户
U00069742,敏感肌,135,2,1266.0,2,3,4,3.1,潜力发展用户
U00069744,干性/混干,38,4,3182.19,4,4,5,4.4,核心价值用户
U00069745,敏感肌,22,2,659.0,5,3,3,3.6,潜力发展用户
U00069746,干性/混干,254,2,1447.7,1,3,4,2.8,高价值沉睡用户
U00069747,中性,92,2,2067.27,2,3,5,3.5,潜力发展用户
U00069748,敏感肌,181,3,1615.79,1,4,5,3.5,潜力发展用户
U00069749,敏感肌,318,1,459.0,1,2,3,2.1,高价值沉睡用户
U00069750,中性,44,2,1313.0,4,3,4,3.6999999999999997,潜力发展用户
U00069751,干性/混干,42,2,1766.98,4,3,5,4.1,核心价值用户
U00069752,敏感肌,39,4,3038.0,4,4,5,4.4,核心价值用户
U00069753,敏感肌,44,4,4870.0,4,4,5,4.4,核心价值用户
U00069754,油性/混油,43,5,6049.0,4,5,5,4.7,核心价值用户
U00069755,油性/混油,178,3,2004.0,2,4,5,3.8,潜力发展用户
U00069756,油性/混油,249,2,1614.88,1,3,5,3.2,潜力发展用户
U00069757,敏感肌,172,4,2843.0,2,4,5,3.8,潜力发展用户
U00069758,油性/混油,34,1,1309.0,4,2,4,3.4,潜力发展用户
U00069759,敏感肌,136,3,2718.0,2,4,5,3.8,潜力发展用户
U00069760,油性/混油,266,4,3255.4300000000003,1,4,5,3.5,潜力发展用户
U00069761,敏感肌,23,1,851.3,5,2,4,3.7,潜力发展用户
U00069762,敏感肌,30,3,1610.62,5,4,5,4.7,核心价值用户
U00069763,中性,130,2,1764.0900000000001,2,3,5,3.5,潜力发展用户
U00069764,干性/混干,19,2,1462.04,5,3,4,4.0,核心价值用户
U00069765,干性/混干,75,5,3312.0,3,5,5,4.4,核心价值用户
U00069766,干性/混干,45,7,5749.59,4,5,5,4.7,核心价值用户
U00069768,敏感肌,323,1,1329.8,1,2,4,2.5,高价值沉睡用户
U00069769,中性,86,3,1845.0,3,4,5,4.1,核心价值用户
U00069770,敏感肌,44,2,1471.04,4,3,4,3.6999999999999997,潜力发展用户
U00069771,敏感肌,327,1,259.0,1,2,2,1.7,低价值/流失用户
U00069772,干性/混干,165,1,1521.12,2,2,5,3.2,潜力发展用户
U00069773,敏感肌,207,1,896.0,1,2,4,2.5,高价值沉睡用户
U00069775,干性/混干,38,2,1719.57,4,3,5,4.1,核心价值用户
U00069776,敏感肌,79,1,89.0,3,2,1,1.9,低价值/流失用户
U00069777,敏感肌,67,1,2053.0,3,2,5,3.5,潜力发展用户
U00069778,油性/混油,106,3,3098.0,2,4,5,3.8,潜力发展用户
U00069779,干性/混干,28,3,1846.5900000000001,5,4,5,4.7,核心价值用户
U00069780,油性/混油,7,3,2680.0,5,4,5,4.7,核心价值用户
U00069781,油性/混油,46,3,1195.71,4,4,4,4.0,核心价值用户
U00069782,干性/混干,54,3,1516.0,4,4,5,4.4,核心价值用户
U00069783,敏感肌,55,4,2174.76,4,4,5,4.4,核心价值用户
U00069784,油性/混油,15,3,1642.6100000000001,5,4,5,4.7,核心价值用户
U00069785,干性/混干,138,3,2104.0,2,4,5,3.8,潜力发展用户
U00069786,敏感肌,5,3,3461.71,5,4,5,4.7,核心价值用户
U00069787,中性,67,3,1645.0,3,4,5,4.1,核心价值用户
U00069788,敏感肌,131,2,1171.0,2,3,4,3.1,潜力发展用户
U00069789,敏感肌,47,2,968.0,4,3,4,3.6999999999999997,潜力发展用户
U00069790,中性,339,1,918.0,1,2,4,2.5,高价值沉睡用户
U00069791,油性/混油,18,5,3170.94,5,5,5,5.0,核心价值用户
U00069792,油性/混油,309,1,159.0,1,2,1,1.2999999999999998,低价值/流失用户
U00069793,油性/混油,106,2,1086.0,2,3,4,3.1,潜力发展用户
U00069794,中性,0,4,2230.52,5,4,5,4.7,核心价值用户
U00069795,敏感肌,136,2,1685.0,2,3,5,3.5,潜力发展用户
U00069796,干性/混干,21,6,4475.95,5,5,5,5.0,核心价值用户
U00069797,中性,60,2,428.0,4,3,3,3.3,潜力发展用户
U00069798,油性/混油,9,2,957.0,5,3,4,4.0,核心价值用户
U00069799,干性/混干,8,4,2710.42,5,4,5,4.7,核心价值用户
U00069800,中性,3,2,1440.31,5,3,4,4.0,核心价值用户
U00069801,干性/混干,13,3,2898.17,5,4,5,4.7,核心价值用户
U00069803,敏感肌,132,1,884.61,2,2,4,2.8,高价值沉睡用户
U00069804,干性/混干,49,1,184.61,4,2,1,2.1999999999999997,高价值沉睡用户
U00069805,敏感肌,350,1,518.0,1,2,3,2.1,高价值沉睡用户
U00069806,干性/混干,57,2,609.48,4,3,3,3.3,潜力发展用户
U00069807,敏感肌,108,5,2876.0,2,5,5,4.1,核心价值用户
U00069808,中性,59,5,4027.53,4,5,5,4.7,核心价值用户
U00069809,敏感肌,12,3,2112.0,5,4,5,4.7,核心价值用户
U00069810,油性/混油,26,7,3679.4700000000003,5,5,5,5.0,核心价值用户
U00069811,油性/混油,146,1,657.0,2,2,3,2.4000000000000004,高价值沉睡用户
U00069812,敏感肌,19,4,3742.74,5,4,5,4.7,核心价值用户
U00069813,干性/混干,45,5,4741.93,4,5,5,4.7,核心价值用户
U00069814,油性/混油,238,1,237.0,1,2,2,1.7,低价值/流失用户
U00069815,中性,39,1,1702.0,4,2,5,3.8,潜力发展用户
U00069816,敏感肌,1,5,4118.05,5,5,5,5.0,核心价值用户
U00069817,中性,136,2,1414.0,2,3,4,3.1,潜力发展用户
U00069818,敏感肌,37,2,2085.0,4,3,5,4.1,核心价值用户
U00069819,中性,14,3,1465.0,5,4,4,4.300000000000001,核心价值用户
U00069820,中性,142,2,1796.14,2,3,5,3.5,潜力发展用户
U00069821,油性/混油,323,1,348.07,1,2,2,1.7,低价值/流失用户
U00069822,敏感肌,10,5,4214.0,5,5,5,5.0,核心价值用户
U00069823,中性,128,1,1029.0,2,2,4,2.8,高价值沉睡用户
U00069825,敏感肌,264,2,1759.3200000000002,1,3,5,3.2,潜力发展用户
U00069826,干性/混干,20,4,2380.0,5,4,5,4.7,核心价值用户
U00069827,敏感肌,68,2,1712.0,3,3,5,3.8,潜力发展用户
U00069828,敏感肌,135,2,968.0,2,3,4,3.1,潜力发展用户
U00069829,敏感肌,117,3,1635.0,2,4,5,3.8,潜力发展用户
U00069830,敏感肌,42,2,2713.0,4,3,5,4.1,核心价值用户
U00069831,油性/混油,22,3,2320.98,5,4,5,4.7,核心价值用户
U00069832,干性/混干,23,3,1575.0,5,4,5,4.7,核心价值用户
U00069833,敏感肌,104,3,1286.0,2,4,4,3.4,潜力发展用户
U00069835,敏感肌,150,3,2081.0,2,4,5,3.8,潜力发展用户
U00069836,油性/混油,149,3,1336.0,2,4,4,3.4,潜力发展用户
U00069837,油性/混油,50,2,2221.46,4,3,5,4.1,核心价值用户
U00069838,干性/混干,164,4,4591.0,2,4,5,3.8,潜力发展用户
U00069839,敏感肌,268,2,885.0,1,3,4,2.8,高价值沉睡用户
U00069840,油性/混油,65,2,228.86,3,3,2,2.5999999999999996,高价值沉睡用户
U00069841,油性/混油,50,2,777.0,4,3,3,3.3,潜力发展用户
U00069843,敏感肌,18,2,518.0,5,3,3,3.6,潜力发展用户
U00069844,敏感肌,114,2,1789.6100000000001,2,3,5,3.5,潜力发展用户
U00069845,油性/混油,32,2,814.8299999999999,4,3,4,3.6999999999999997,潜力发展用户
U00069846,敏感肌,54,4,2927.0,4,4,5,4.4,核心价值用户
U00069847,干性/混干,51,3,1550.92,4,4,5,4.4,核心价值用户
U00069848,油性/混油,25,3,2253.0,5,4,5,4.7,核心价值用户
U00069849,干性/混干,21,2,1185.0,5,3,4,4.0,核心价值用户
U00069850,中性,279,1,995.19,1,2,4,2.5,高价值沉睡用户
U00069852,敏感肌,129,3,2222.0,2,4,5,3.8,潜力发展用户
U00069853,敏感肌,28,5,4123.15,5,5,5,5.0,核心价值用户
U00069854,干性/混干,100,5,3341.2,2,5,5,4.1,核心价值用户
U00069855,中性,321,1,618.0,1,2,3,2.1,高价值沉睡用户
U00069856,中性,12,4,4264.0,5,4,5,4.7,核心价值用户
U00069857,敏感肌,31,3,2084.49,4,4,5,4.4,核心价值用户
U00069858,油性/混油,96,2,1345.0,2,3,4,3.1,潜力发展用户
U00069859,干性/混干,29,5,1412.92,5,5,4,4.6,核心价值用户
U00069861,油性/混油,155,1,426.0,2,2,3,2.4000000000000004,高价值沉睡用户
U00069862,干性/混干,93,4,1353.0,2,4,4,3.4,潜力发展用户
U00069863,油性/混油,99,3,2388.85,2,4,5,3.8,潜力发展用户
U00069864,中性,88,5,2272.0,3,5,5,4.4,核心价值用户
U00069865,油性/混油,0,2,2033.0,5,3,5,4.4,核心价值用户
U00069866,干性/混干,8,5,2490.48,5,5,5,5.0,核心价值用户
U00069868,油性/混油,8,4,2012.0,5,4,5,4.7,核心价值用户
U00069869,敏感肌,159,1,1333.0,2,2,4,2.8,高价值沉睡用户
U00069870,干性/混干,54,3,4550.0,4,4,5,4.4,核心价值用户
U00069871,油性/混油,189,4,2590.0,1,4,5,3.5,潜力发展用户
U00069872,中性,14,2,917.95,5,3,4,4.0,核心价值用户
U00069873,敏感肌,13,1,978.9200000000001,5,2,4,3.7,潜力发展用户
U00069874,敏感肌,23,2,1474.1,5,3,4,4.0,核心价值用户
U00069875,干性/混干,29,5,1855.65,5,5,5,5.0,核心价值用户
U00069876,干性/混干,141,5,4462.51,2,5,5,4.1,核心价值用户
U00069877,油性/混油,63,3,3270.0,3,4,5,4.1,核心价值用户
U00069878,干性/混干,8,4,2055.0,5,4,5,4.7,核心价值用户
U00069879,油性/混油,154,3,4264.32,2,4,5,3.8,潜力发展用户
U00069880,干性/混干,14,3,1912.0,5,4,5,4.7,核心价值用户
U00069881,敏感肌,70,2,2456.0,3,3,5,3.8,潜力发展用户
U00069882,油性/混油,48,3,4334.0,4,4,5,4.4,核心价值用户
U00069883,中性,33,3,2146.5299999999997,4,4,5,4.4,核心价值用户
U00069884,中性,133,3,2653.26,2,4,5,3.8,潜力发展用户
U00069885,干性/混干,12,2,1594.0,5,3,5,4.4,核心价值用户
U00069886,油性/混油,14,1,1279.08,5,2,4,3.7,潜力发展用户
U00069887,干性/混干,291,1,1127.94,1,2,4,2.5,高价值沉睡用户
U00069888,敏感肌,12,5,2807.05,5,5,5,5.0,核心价值用户
U00069889,干性/混干,68,4,1395.06,3,4,4,3.6999999999999997,潜力发展用户
U00069890,敏感肌,4,5,3679.0,5,5,5,5.0,核心价值用户
U00069891,中性,38,3,2762.0,4,4,5,4.4,核心价值用户
U00069892,干性/混干,61,2,944.0,3,3,4,3.4,潜力发展用户
U00069893,油性/混油,289,2,1004.0799999999999,1,3,4,2.8,高价值沉睡用户
U00069894,敏感肌,17,3,2153.0,5,4,5,4.7,核心价值用户
U00069895,中性,11,6,5174.18,5,5,5,5.0,核心价值用户
U00069896,敏感肌,140,3,3012.0,2,4,5,3.8,潜力发展用户
U00069897,干性/混干,124,4,4333.38,2,4,5,3.8,潜力发展用户
U00069899,敏感肌,227,3,2313.7799999999997,1,4,5,3.5,潜力发展用户
U00069900,敏感肌,363,1,1318.0,1,2,4,2.5,高价值沉睡用户
U00069902,干性/混干,152,4,2008.02,2,4,5,3.8,潜力发展用户
U00069903,干性/混干,56,1,287.0,4,2,2,2.5999999999999996,高价值沉睡用户
U00069904,油性/混油,9,4,1924.76,5,4,5,4.7,核心价值用户
U00069905,中性,65,2,2634.17,3,3,5,3.8,潜力发展用户
U00069906,油性/混油,135,3,2448.04,2,4,5,3.8,潜力发展用户
U00069907,油性/混油,17,9,7417.43,5,5,5,5.0,核心价值用户
U00069908,敏感肌,20,4,1821.76,5,4,5,4.7,核心价值用户
U00069909,油性/混油,134,2,1188.0,2,3,4,3.1,潜力发展用户
U00069910,干性/混干,102,3,1921.83,2,4,5,3.8,潜力发展用户
U00069911,油性/混油,79,2,2752.0,3,3,5,3.8,潜力发展用户
U00069912,油性/混油,123,2,1819.0,2,3,5,3.5,潜力发展用户
U00069914,油性/混油,282,2,332.32000000000005,1,3,2,2.0,高价值沉睡用户
U00069915,敏感肌,45,3,1625.22,4,4,5,4.4,核心价值用户
U00069916,中性,21,5,2479.0,5,5,5,5.0,核心价值用户
U00069918,中性,99,3,1942.0,2,4,5,3.8,潜力发展用户
U00069919,敏感肌,139,2,638.09,2,3,3,2.7,高价值沉睡用户
U00069920,干性/混干,52,2,697.0,4,3,3,3.3,潜力发展用户
U00069921,中性,233,1,1236.0,1,2,4,2.5,高价值沉睡用户
U00069922,油性/混油,122,1,269.0,2,2,2,2.0,高价值沉睡用户
U00069923,中性,137,2,1009.53,2,3,4,3.1,潜力发展用户
U00069924,干性/混干,288,1,269.0,1,2,2,1.7,低价值/流失用户
U00069925,敏感肌,135,4,2433.26,2,4,5,3.8,潜力发展用户
U00069926,敏感肌,3,2,1187.0,5,3,4,4.0,核心价值用户
U00069927,中性,20,4,2415.34,5,4,5,4.7,核心价值用户
U00069928,敏感肌,15,3,2611.0,5,4,5,4.7,核心价值用户
U00069929,敏感肌,45,4,1593.0,4,4,5,4.4,核心价值用户
U00069930,干性/混干,8,2,1842.0,5,3,5,4.4,核心价值用户
U00069931,油性/混油,128,1,642.22,2,2,3,2.4000000000000004,高价值沉睡用户
U00069932,敏感肌,163,2,1084.85,2,3,4,3.1,潜力发展用户
U00069933,油性/混油,138,2,646.0,2,3,3,2.7,高价值沉睡用户
U00069934,油性/混油,9,2,1687.24,5,3,5,4.4,核心价值用户
U00069935,敏感肌,45,2,3441.0,4,3,5,4.1,核心价值用户
U00069936,敏感肌,69,5,4585.0,3,5,5,4.4,核心价值用户
U00069937,干性/混干,74,5,1991.0,3,5,5,4.4,核心价值用户
U00069938,中性,12,3,932.27,5,4,4,4.300000000000001,核心价值用户
U00069939,干性/混干,55,1,1416.0,4,2,4,3.4,潜力发展用户
U00069940,中性,189,1,858.0,1,2,4,2.5,高价值沉睡用户
U00069941,干性/混干,29,3,1605.0,5,4,5,4.7,核心价值用户
U00069942,油性/混油,195,1,477.0,1,2,3,2.1,高价值沉睡用户
U00069943,敏感肌,13,2,1056.52,5,3,4,4.0,核心价值用户
U00069944,中性,46,4,1152.91,4,4,4,4.0,核心价值用户
U00069945,敏感肌,5,5,3956.0,5,5,5,5.0,核心价值用户
U00069946,干性/混干,67,3,2432.51,3,4,5,4.1,核心价值用户
U00069947,敏感肌,111,2,1186.0,2,3,4,3.1,潜力发展用户
U00069948,敏感肌,20,5,2588.07,5,5,5,5.0,核心价值用户
U00069949,油性/混油,249,2,1152.79,1,3,4,2.8,高价值沉睡用户
U00069950,干性/混干,3,3,1893.0,5,4,5,4.7,核心价值用户
U00069951,敏感肌,132,2,1029.0,2,3,4,3.1,潜力发展用户
U00069952,油性/混油,130,1,2262.0,2,2,5,3.2,潜力发展用户
U00069953,干性/混干,138,2,656.0,2,3,3,2.7,高价值沉睡用户
U00069954,中性,142,2,1273.0,2,3,4,3.1,潜力发展用户
U00069956,敏感肌,276,2,2136.0,1,3,5,3.2,潜力发展用户
U00069957,敏感肌,87,2,966.0,3,3,4,3.4,潜力发展用户
U00069958,油性/混油,26,4,2139.88,5,4,5,4.7,核心价值用户
U00069959,油性/混油,110,2,3153.0,2,3,5,3.5,潜力发展用户
U00069960,中性,22,5,2782.0,5,5,5,5.0,核心价值用户
U00069961,油性/混油,22,4,1624.0,5,4,5,4.7,核心价值用户
U00069962,油性/混油,87,3,2332.6800000000003,3,4,5,4.1,核心价值用户
U00069963,敏感肌,3,5,4659.03,5,5,5,5.0,核心价值用户
U00069964,油性/混油,4,2,3429.0,5,3,5,4.4,核心价值用户
U00069965,干性/混干,135,2,850.12,2,3,4,3.1,潜力发展用户
U00069966,敏感肌,97,4,1630.0,2,4,5,3.8,潜力发展用户
U00069967,油性/混油,19,2,401.68,5,3,3,3.6,潜力发展用户
U00069968,中性,109,1,459.0,2,2,3,2.4000000000000004,高价值沉睡用户
U00069969,敏感肌,36,4,3269.9700000000003,4,4,5,4.4,核心价值用户
U00069970,干性/混干,308,2,1338.6,1,3,4,2.8,高价值沉睡用户
U00069971,敏感肌,135,4,2688.0,2,4,5,3.8,潜力发展用户
U00069972,干性/混干,47,2,1184.96,4,3,4,3.6999999999999997,潜力发展用户
U00069973,敏感肌,52,4,1939.1299999999999,4,4,5,4.4,核心价值用户
U00069974,油性/混油,141,3,756.34,2,4,3,3.0,潜力发展用户
U00069975,敏感肌,34,3,1232.0,4,4,4,4.0,核心价值用户
U00069976,干性/混干,21,2,618.0,5,3,3,3.6,潜力发展用户
U00069977,干性/混干,134,2,1023.64,2,3,4,3.1,潜力发展用户
U00069979,中性,10,3,1375.68,5,4,4,4.300000000000001,核心价值用户
U00069980,油性/混油,188,3,2351.21,1,4,5,3.5,潜力发展用户
U00069981,干性/混干,12,5,2723.58,5,5,5,5.0,核心价值用户
U00069982,油性/混油,112,2,2485.2,2,3,5,3.5,潜力发展用户
U00069983,敏感肌,95,3,1048.21,2,4,4,3.4,潜力发展用户
U00069984,干性/混干,40,3,908.14,4,4,4,4.0,核心价值用户
U00069985,油性/混油,78,2,956.0,3,3,4,3.4,潜力发展用户
U00069986,干性/混干,8,3,2050.15,5,4,5,4.7,核心价值用户
U00069987,中性,45,4,2164.5099999999998,4,4,5,4.4,核心价值用户
U00069988,油性/混油,188,3,1092.51,1,4,4,3.1,潜力发展用户
U00069989,中性,35,3,1904.0,4,4,5,4.4,核心价值用户
U00069991,油性/混油,19,2,1797.45,5,3,5,4.4,核心价值用户
U00069992,油性/混油,10,3,1952.0,5,4,5,4.7,核心价值用户
U00069993,油性/混油,29,2,2072.0,5,3,5,4.4,核心价值用户
U00069994,油性/混油,150,3,1552.97,2,4,5,3.8,潜力发展用户
U00069995,油性/混油,310,1,1337.0,1,2,4,2.5,高价值沉睡用户
U00069996,敏感肌,287,1,1037.06,1,2,4,2.5,高价值沉睡用户
U00069997,干性/混干,20,3,2510.94,5,4,5,4.7,核心价值用户
