用户ID,R评分,F评分,M评分,抗衰,修护,抗氧化,清爽,抗皱,保湿,cluster,cluster_name
U00074357,5,4,5,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00074359,4,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00074362,3,3,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00074391,4,2,3,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00074395,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00074396,2,2,5,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00074412,3,4,4,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00074414,1,3,3,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00074418,4,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00074431,4,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00074436,4,3,4,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00074440,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00074451,5,5,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00074462,1,3,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00074463,4,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00074476,5,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00074477,1,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00074489,3,4,5,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00074517,2,4,3,0,0,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00074535,5,2,1,0,1,0,0,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00074537,5,3,4,0,0,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00074577,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00074580,1,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00074589,5,3,3,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00074594,2,2,4,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00074634,5,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00074641,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00074650,5,4,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00074652,1,4,4,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00074669,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00074671,5,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00074678,5,2,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00074687,2,2,4,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00074694,4,3,2,0,1,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00074721,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00074725,1,2,3,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00074737,3,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00074751,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00074767,5,3,3,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00074784,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00074787,3,3,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00074788,4,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00074800,2,2,1,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00074804,1,2,1,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00074810,5,5,4,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00074819,5,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00074838,4,2,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00074856,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00074883,1,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00074905,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00074907,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00074922,3,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00074932,1,2,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00074955,1,2,1,0,1,0,0,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00074961,1,2,4,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00074962,2,2,3,0,0,1,1,0,1,6,低价值_抗氧化+清爽_低活跃低频中消费
U00074964,4,2,3,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00074977,4,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00074983,3,3,4,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00074991,4,4,3,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00074996,4,2,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00074997,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00075012,2,2,4,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00075015,2,2,3,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00075029,4,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00075031,4,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075044,1,2,3,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00075050,2,3,4,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00075067,2,3,5,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00075078,1,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00075079,1,2,4,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00075082,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075083,2,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00075114,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075135,5,4,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00075136,4,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00075137,2,3,3,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00075149,4,3,3,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00075156,5,4,4,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00075159,2,3,3,0,0,1,1,0,1,6,低价值_抗氧化+清爽_低活跃低频中消费
U00075172,1,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00075176,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075184,5,4,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00075193,1,3,3,0,0,1,1,0,1,6,低价值_抗氧化+清爽_低活跃低频中消费
U00075197,2,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00075199,1,3,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00075200,3,3,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00075241,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075243,2,5,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00075248,4,3,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075275,2,3,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00075278,5,3,3,0,1,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00075320,1,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00075323,2,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00075326,1,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00075332,5,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00075333,4,4,4,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075351,4,2,1,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00075361,4,3,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00075370,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075380,2,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00075382,5,3,3,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00075384,2,4,4,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00075386,3,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075435,3,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075440,2,2,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00075453,1,2,4,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00075469,2,2,3,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00075472,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075497,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075515,2,3,3,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00075518,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075529,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075543,2,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00075548,2,3,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00075569,2,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00075579,4,3,3,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00075588,1,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00075596,2,4,5,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00075608,2,3,4,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00075613,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00075622,5,2,3,0,1,0,0,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00075626,1,3,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00075627,2,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00075633,3,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00075636,2,3,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00075644,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075650,4,3,5,0,1,0,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00075651,1,2,2,0,1,0,0,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00075673,2,4,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00075681,2,2,3,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00075685,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00075689,2,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00075690,2,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00075698,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00075709,5,4,4,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075738,2,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00075739,4,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00075750,3,2,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00075773,4,3,5,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00075774,5,5,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00075783,3,3,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00075785,5,3,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00075793,2,3,4,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00075795,4,4,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00075812,5,3,3,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00075816,5,4,4,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00075819,1,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00075838,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075872,1,2,3,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00075876,3,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00075878,2,3,4,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00075882,5,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00075896,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075901,4,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075914,1,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00075922,2,2,4,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00075928,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00075946,2,3,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00075949,4,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075952,1,2,3,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00075971,3,3,4,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00075977,2,2,3,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00075980,5,4,4,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00075983,3,3,4,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00075990,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00075997,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076004,2,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076010,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00076012,5,5,4,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076021,3,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076025,2,3,3,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076028,5,3,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00076036,4,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076042,1,2,3,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00076045,4,4,3,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00076050,2,4,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00076067,4,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076084,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076092,1,4,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00076099,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076111,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076118,5,5,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00076119,5,3,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00076135,4,2,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00076140,4,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076144,2,3,2,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076178,5,3,4,0,1,0,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00076181,3,3,2,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00076184,4,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076204,1,2,2,0,1,0,0,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00076205,5,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076206,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076227,2,5,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00076232,5,4,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00076234,1,3,4,0,1,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00076251,5,5,5,1,1,0,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076282,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00076293,3,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00076332,4,3,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00076335,1,2,1,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00076351,1,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00076365,4,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00076367,2,4,3,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00076385,1,2,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00076401,2,2,3,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00076425,2,2,4,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00076429,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076444,4,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076448,4,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076452,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076484,4,2,3,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00076487,2,2,3,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00076492,2,3,4,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00076498,4,3,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00076545,4,4,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00076552,5,4,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00076554,1,2,4,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00076555,2,2,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00076559,5,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076585,3,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076605,2,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00076606,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00076609,2,4,4,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00076613,4,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076618,1,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076620,2,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00076622,2,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076635,4,4,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00076640,2,4,4,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00076656,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076663,5,4,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076681,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00076689,5,4,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00076697,4,2,3,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00076722,1,4,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076727,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00076751,1,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076776,4,3,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076827,4,5,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00076835,2,2,2,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00076865,2,2,3,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00076866,2,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00076867,1,2,3,0,1,0,0,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00076871,2,3,4,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00076875,5,5,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076877,1,2,2,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00076891,4,4,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00076898,1,2,4,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00076922,2,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00076923,5,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00076926,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00076936,4,3,4,1,1,0,0,1,1,2,中价值_修护+保湿_中活跃中频高消费
U00076952,2,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00076983,4,5,5,1,1,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
U00076986,5,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00077022,5,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00077026,5,3,4,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00077027,4,2,3,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00077031,1,3,4,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00077034,2,2,3,0,0,1,1,0,0,6,低价值_抗氧化+清爽_低活跃低频中消费
U00077036,3,2,3,0,0,0,1,0,1,1,低价值_保湿+修护_低活跃低频低消费
U00077044,4,2,1,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00077048,2,3,4,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00077062,2,5,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00077065,4,3,5,0,1,0,0,0,1,2,中价值_修护+保湿_中活跃中频高消费
U00077075,5,4,4,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00077079,5,4,5,1,1,1,1,1,1,0,高价值_抗衰+修护_高活跃高频高消费
U00077094,4,3,5,1,0,1,1,1,0,4,中价值_抗衰+抗氧化_中活跃中频高消费
U00077095,4,4,5,0,1,1,1,0,1,5,中价值_清爽+保湿_中活跃中频高消费
U00077106,2,3,3,1,0,0,0,1,0,7,低价值_抗衰+抗皱_低活跃低频中消费
U00077116,3,4,5,1,0,1,1,1,1,8,中价值_抗衰+抗氧化_中活跃中频高消费
U00077125,3,4,5,1,1,1,1,1,1,3,中价值_抗衰+修护_低活跃中频高消费
U00077141,5,3,3,1,0,0,1,1,1,9,中价值_抗衰+清爽_中活跃中频高消费
